date,spprice,dividend,earnings,infl,lrir10,realprice,realpricelag,realpricelag2,realpricelag3,realpricelag4,realdividend,realtotalreturn,realearnings,realtrscaledearnings,CAPE,TRCAPE,excessCAPE,bond,realbond,dp,dy,ep,de
3/1/2001,1185.85,15.97,45.44,176.2,4.89,2084.12,2082.86,2213.82,2155.01,2101.31,28.07,898700.32,79.86,34436.85,32.33,34.68,0.01,0.98,32.81,74.25,1.35,26.1,35.15
4/1/2001,1189.84,15.88,42.56,176.9,5.14,2082.86,2213.82,2155.01,2101.31,2056.04,27.79,899154.71,74.5,32159.81,32.17,34.5,0.01,0.99,32.18,74.94,1.33,27.96,37.31
5/1/2001,1270.37,15.78,39.67,177.7,5.39,2213.82,2155.01,2101.31,2056.04,1814.32,27.5,956678.27,69.14,29876.82,34.07,36.52,0,1.01,31.56,80.49,1.24,32.02,39.78
6/1/2001,1238.71,15.69,36.79,178,5.28,2155.01,2101.31,2056.04,1814.32,1876.13,27.3,932246.84,64,27687.97,33.07,35.43,0,1.01,31.92,78.95,1.27,33.67,42.65
7/1/2001,1204.45,15.71,33.96,177.5,5.24,2101.31,2056.04,1814.32,1876.13,1971.97,27.4,910004.19,59.25,25660.49,32.16,34.45,0.01,1.03,32.24,76.68,1.3,35.46,46.25
8/1/2001,1178.5,15.72,31.14,177.5,4.97,2056.04,1814.32,1876.13,1971.97,2006.51,27.43,891388.01,54.32,23551,31.4,33.63,0.01,1.02,33.07,74.95,1.33,37.85,50.5
9/1/2001,1044.64,15.74,28.31,178.3,4.73,1814.32,1876.13,1971.97,2006.51,1993.73,27.34,787582.09,49.17,21343.67,27.67,29.63,0.02,1.02,33.68,66.37,1.51,36.9,55.6
10/1/2001,1076.59,15.74,27.1,177.7,4.57,1876.13,1971.97,2006.51,1993.73,1917.01,27.43,815402.88,47.23,20527.9,28.58,30.61,0.02,1,34.36,68.4,1.46,39.72,58.07
11/1/2001,1129.68,15.74,25.9,177.4,4.65,1971.97,2006.51,1993.73,1917.01,1998.29,27.48,858054.98,45.21,19669.96,30.01,32.14,0.01,0.97,34.33,71.77,1.39,43.62,60.78
12/1/2001,1144.93,15.74,24.69,176.7,5.09,2006.51,1993.73,1917.01,1998.29,1915.08,27.58,874083.53,43.27,18849.29,30.5,32.68,0.01,1.01,33.42,72.74,1.37,46.37,63.75
1/1/2002,1140.21,15.74,24.69,177.1,5.04,1993.73,1917.01,1998.29,1915.08,1858.8,27.52,869512.92,43.18,18830.89,30.28,32.45,0.01,1.01,33.61,72.46,1.38,46.17,63.73
2/1/2002,1100.67,15.73,24.7,177.8,4.91,1917.01,1998.29,1915.08,1858.8,1745.48,27.4,837051.45,43.01,18781.63,29.09,31.18,0.01,0.98,33.96,69.96,1.43,44.57,63.71
3/1/2002,1153.79,15.73,24.7,178.8,5.28,1998.29,1915.08,1858.8,1745.48,1553.66,27.24,873532.69,42.78,18700.33,30.29,32.48,0.01,1.01,32.95,73.35,1.36,46.71,63.68
4/1/2002,1111.93,15.83,25.38,179.8,5.21,1915.08,1858.8,1745.48,1553.66,1563.86,27.27,838151.84,43.71,19130.96,29.01,31.1,0.01,1.01,33.09,70.23,1.42,43.81,62.39
5/1/2002,1079.25,15.94,26.06,179.8,5.16,1858.8,1745.48,1553.66,1563.86,1484.72,27.45,814519.34,44.88,19667.71,28.13,30.17,0.01,1.02,33.36,67.72,1.48,41.41,61.15
6/1/2002,1014.02,16.04,26.74,179.9,4.93,1745.48,1553.66,1563.86,1484.72,1459.75,27.61,765872.53,46.03,20196.28,26.39,28.32,0.01,1.03,34.08,63.22,1.58,37.92,59.99
7/1/2002,903.59,15.96,27.84,180.1,4.65,1553.66,1563.86,1484.72,1459.75,1554.21,27.44,682712.11,47.87,21034.66,23.46,25.19,0.02,1.04,34.94,56.62,1.77,32.46,57.33
8/1/2002,912.55,15.88,28.94,180.7,4.26,1563.86,1484.72,1459.75,1554.21,1539.24,27.21,688189.05,49.6,21824.77,23.59,25.34,0.02,1.04,36.06,57.47,1.74,31.53,54.87
9/1/2002,867.81,15.8,30.04,181,3.87,1484.72,1459.75,1554.21,1539.24,1526.77,27.03,654355.48,51.39,22651.09,22.37,24.03,0.03,1,37.28,54.92,1.82,28.89,52.6
10/1/2002,854.63,15.89,29.22,181.3,3.94,1459.75,1554.21,1539.24,1526.77,1415.64,27.14,644347.83,49.92,22032.92,21.96,23.61,0.03,0.99,37.12,53.78,1.86,29.24,54.37
11/1/2002,909.93,15.98,28.41,181.3,4.05,1554.21,1539.24,1526.77,1415.64,1423.32,27.29,687045.25,48.52,21448.53,23.35,25.11,0.03,1.01,36.91,56.94,1.76,32.03,56.25
12/1/2002,899.18,16.07,27.59,180.9,4.03,1539.24,1526.77,1415.64,1423.32,1499.54,27.51,681443.03,47.23,20909.07,23.1,24.86,0.03,1,37.18,55.95,1.79,32.59,58.25
1/1/2003,895.84,16.12,28.5,181.7,4.05,1526.77,1415.64,1423.32,1499.54,1579.5,27.47,676936.22,48.57,21535.86,22.9,24.65,0.03,1.02,37.08,55.57,1.8,31.43,56.56
2/1/2003,837.03,16.17,29.41,183.1,3.9,1415.64,1423.32,1499.54,1579.5,1665.51,27.35,628671.1,49.74,22089.07,21.21,22.85,0.03,1.01,37.37,51.76,1.93,28.46,54.98
3/1/2003,846.63,16.22,30.32,184.2,3.81,1423.32,1499.54,1579.5,1665.51,1671.34,27.27,633093.21,50.97,22672.7,21.31,22.97,0.03,0.99,37.55,52.2,1.92,27.92,53.5
4/1/2003,890.03,16.2,31.73,183.8,3.96,1499.54,1579.5,1665.51,1671.34,1659.96,27.3,668007.2,53.46,23814.78,22.43,24.19,0.03,1.04,37.29,54.93,1.82,28.05,51.07
5/1/2003,935.96,16.19,33.14,183.5,3.57,1579.5,1665.51,1671.34,1659.96,1704.59,27.32,704642.24,55.93,24949.62,23.59,25.45,0.03,1.02,38.69,57.82,1.73,28.24,48.84
6/1/2003,988,16.17,34.55,183.7,3.33,1665.51,1671.34,1659.96,1704.59,1738.72,27.26,744024.36,58.24,26018.26,24.83,26.8,0.03,0.95,39.54,61.1,1.64,28.6,46.8
7/1/2003,992.54,16.31,35.89,183.9,3.98,1671.34,1659.96,1704.59,1738.72,1762.18,27.46,747652.8,60.44,27037.45,24.87,26.84,0.02,0.97,37.51,60.85,1.64,27.65,45.44
8/1/2003,989.53,16.45,37.24,184.6,4.45,1659.96,1704.59,1738.72,1762.18,1815.75,27.6,743587.66,62.47,27981.69,24.64,26.61,0.02,1.02,36.08,60.15,1.66,26.57,44.18
9/1/2003,1019.44,16.59,38.58,185.2,4.27,1704.59,1738.72,1762.18,1815.75,1893.67,27.74,764617.36,64.51,28936.41,25.24,27.26,0.02,1,36.62,61.45,1.63,26.42,43
10/1/2003,1038.73,16.86,41.97,185,4.29,1738.72,1762.18,1815.75,1893.67,1901.53,28.22,780982.56,70.25,31553.18,25.68,27.74,0.02,1,36.73,61.62,1.62,24.75,40.17
11/1/2003,1049.9,17.12,45.35,184.5,4.3,1762.18,1815.75,1893.67,1901.53,1857.33,28.74,792595.88,76.12,34238.37,25.95,28.03,0.02,1.01,36.93,61.31,1.63,23.15,37.76
12/1/2003,1080.64,17.39,48.74,184.3,4.27,1815.75,1893.67,1901.53,1857.33,1866.85,29.22,817782.78,81.9,36884.38,26.64,28.78,0.02,1.01,37.2,62.14,1.61,22.17,35.68
1/1/2004,1132.52,17.6,49.83,185.2,4.15,1893.67,1901.53,1857.33,1866.85,1805.91,29.43,853982.99,83.31,37572.07,27.66,29.88,0.02,1.01,37.51,64.35,1.55,22.73,35.32
2/1/2004,1143.36,17.81,50.91,186.2,4.08,1901.53,1857.33,1866.85,1805.91,1849.14,29.62,858639.82,84.67,38234.86,27.65,29.87,0.02,1.02,37.65,64.2,1.56,22.46,34.98
3/1/2004,1123.98,18.02,52,187.4,3.83,1857.33,1866.85,1805.91,1849.14,1808.07,29.78,839801.3,85.93,38852.71,26.89,29.04,0.02,0.96,38.3,62.37,1.6,21.62,34.65
4/1/2004,1133.36,18.21,53.38,188,4.35,1866.85,1805.91,1849.14,1808.07,1779.48,30,845237.56,87.93,39812.24,26.9,29.06,0.02,0.97,36.71,62.23,1.61,21.23,34.12
5/1/2004,1102.78,18.41,54.77,189.1,4.72,1805.91,1849.14,1808.07,1779.48,1822.57,30.14,818784.78,89.69,40662.79,25.9,27.98,0.02,1,35.56,59.91,1.67,20.14,33.61
6/1/2004,1132.76,18.6,56.15,189.7,4.73,1849.14,1808.07,1779.48,1822.57,1812.29,30.36,839531.2,91.66,41614.88,26.4,28.52,0.02,1.02,35.56,60.9,1.64,20.17,33.13
7/1/2004,1105.85,18.79,56.69,189.4,4.5,1808.07,1779.48,1822.57,1812.29,1895.21,30.72,822047.5,92.69,42141.22,25.7,27.76,0.02,1.02,36.41,58.86,1.7,19.51,33.14
8/1/2004,1088.94,18.97,57.23,189.5,4.28,1779.48,1822.57,1812.29,1895.21,1951.44,31.01,810224.79,93.52,42581.93,25.17,27.19,0.02,1.02,37.17,57.39,1.74,19.03,33.15
9/1/2004,1117.66,19.16,57.77,189.9,4.13,1822.57,1812.29,1895.21,1951.44,1918.45,31.24,831027.73,94.21,42954.45,25.67,27.73,0.02,1.01,37.68,58.33,1.71,19.35,33.17
10/1/2004,1117.21,19.25,58.03,190.9,4.1,1812.29,1895.21,1951.44,1918.45,1936.86,31.23,827528.4,94.13,42983.39,25.41,27.45,0.02,1,37.7,58.03,1.72,19.25,33.18
11/1/2004,1168.94,19.35,58.29,191,4.19,1895.21,1951.44,1918.45,1936.86,1914.25,31.37,866585.56,94.51,43212.89,26.47,28.58,0.02,1,37.54,60.42,1.66,20.05,33.19
12/1/2004,1199.21,19.44,58.55,190.3,4.23,1951.44,1918.45,1936.86,1914.25,1852.98,31.63,893501.61,95.28,43624.15,27.14,29.31,0.02,1,37.68,61.69,1.62,20.48,33.2
1/1/2005,1181.41,19.7,59.11,190.7,4.22,1918.45,1936.86,1914.25,1852.98,1876.95,32,879613.74,95.98,44007.61,26.59,28.71,0.02,1.01,37.77,59.96,1.67,19.99,33.34
2/1/2005,1199.63,19.97,59.66,191.8,4.17,1936.86,1914.25,1852.98,1876.95,1914.14,32.24,889288.59,96.33,44228.57,26.74,28.87,0.02,0.98,37.83,60.08,1.66,20.11,33.47
3/1/2005,1194.9,20.23,60.22,193.3,4.5,1914.25,1852.98,1876.95,1914.14,1937.01,32.41,880148.61,96.47,44357.31,26.34,28.43,0.02,1.02,36.68,59.07,1.69,19.84,33.59
4/1/2005,1164.43,20.46,61.23,194.6,4.34,1852.98,1876.95,1914.14,1937.01,1930.35,32.56,853222.7,97.44,44868.02,25.41,27.43,0.02,1.02,37.04,56.9,1.76,19.02,33.42
5/1/2005,1178.28,20.7,62.25,194.4,4.14,1876.95,1914.14,1937.01,1930.35,1909.61,32.97,865524.44,99.16,45724.29,25.65,27.69,0.02,1.01,37.82,56.93,1.76,18.93,33.25
6/1/2005,1202.25,20.93,63.26,194.5,4,1914.14,1937.01,1930.35,1909.61,1852.98,33.32,883958.48,100.72,46512.13,26.07,28.14,0.02,0.99,38.36,57.44,1.74,19,33.09
7/1/2005,1222.24,21.11,64.33,195.4,4.18,1937.01,1930.35,1909.61,1852.98,1939.15,33.46,895804.52,101.95,47148.76,26.29,28.37,0.02,1,37.75,57.9,1.73,19,32.82
8/1/2005,1224.27,21.29,65.4,196.4,4.26,1930.35,1909.61,1852.98,1939.15,1985.9,33.57,894017.35,103.12,47758.04,26.1,28.17,0.02,1.01,37.45,57.5,1.74,18.72,32.55
9/1/2005,1225.92,21.47,66.47,198.8,4.2,1909.61,1852.98,1939.15,1985.9,1996.9,33.44,885705.5,103.54,48023.4,25.73,27.76,0.02,0.98,37.31,57.1,1.75,18.44,32.3
10/1/2005,1191.96,21.72,67.59,199.2,4.46,1852.98,1939.15,1985.9,1996.9,1989.64,33.77,860745.81,105.07,48808.52,24.88,26.84,0.02,1,36.59,54.88,1.82,17.64,32.13
11/1/2005,1237.37,21.97,68.71,197.6,4.54,1939.15,1985.9,1996.9,1989.64,2005.17,34.43,902105.49,107.68,50093.08,25.93,27.98,0.02,1.01,36.79,56.32,1.78,18.01,31.97
12/1/2005,1262.07,22.22,69.83,196.8,4.47,1985.9,1996.9,1989.64,2005.17,2001.21,34.96,925208.79,109.88,51191.56,26.44,28.53,0.02,1.01,37.28,56.8,1.76,18.07,31.82
1/1/2006,1278.73,22.41,70.78,198.3,4.42,1996.9,1989.64,2005.17,2001.21,1972.73,34.99,931689.59,110.53,51568.26,26.47,28.55,0.02,0.99,37.29,57.07,1.75,18.07,31.66
2/1/2006,1276.65,22.59,71.72,198.7,4.57,1989.64,2005.17,2001.21,1972.73,1912.61,35.21,929670.61,111.78,52229.72,26.25,28.31,0.02,0.99,36.91,56.51,1.77,17.8,31.5
3/1/2006,1293.74,22.78,72.67,199.8,4.72,2005.17,2001.21,1972.73,1912.61,1917.73,35.31,938303.69,112.63,52704.97,26.33,28.4,0.02,0.98,36.41,56.79,1.76,17.8,31.35
4/1/2006,1302.17,23,73.28,201.5,4.99,2001.21,1972.73,1912.61,1917.73,1954.84,35.35,937828.24,112.61,52774.16,26.15,28.2,0.01,0.99,35.48,56.62,1.77,17.77,31.39
5/1/2006,1290.01,23.22,73.88,202.5,5.11,1972.73,1912.61,1917.73,1954.84,2011.16,35.51,925869.27,112.99,53027.73,25.65,27.66,0.01,1,35.12,55.56,1.8,17.46,31.43
6/1/2006,1253.17,23.44,74.49,202.9,5.11,1912.61,1917.73,1954.84,2011.16,2092.16,35.77,899054.41,113.69,53440.92,24.75,26.69,0.02,1.01,35.2,53.46,1.87,16.82,31.47
7/1/2006,1260.24,23.66,75.85,203.5,5.09,1917.73,1954.84,2011.16,2092.16,2134.1,36,902871.22,115.42,54341.06,24.7,26.63,0.02,1.02,35.3,53.26,1.88,16.61,31.19
8/1/2006,1287.15,23.88,77.21,203.9,4.88,1954.84,2011.16,2092.16,2134.1,2173.55,36.27,921764.17,117.26,55292.24,25.05,27.02,0.02,1.02,35.96,53.9,1.86,16.67,30.93
9/1/2006,1317.74,24.1,78.57,202.9,4.72,2011.16,2092.16,2134.1,2173.55,2178.78,36.78,949766.75,119.92,56629.66,25.64,27.66,0.02,1,36.75,54.68,1.83,16.77,30.67
10/1/2006,1363.38,24.36,79.55,201.8,4.73,2092.16,2134.1,2173.55,2178.78,2198.59,37.38,989489.51,122.07,57734.37,26.54,28.62,0.01,1.01,37.06,55.97,1.79,17.14,30.62
11/1/2006,1388.64,24.62,80.53,201.5,4.6,2134.1,2173.55,2178.78,2198.59,2121.68,37.84,1010813.98,123.76,58619.12,26.93,29.03,0.02,1.01,37.65,56.4,1.77,17.24,30.57
12/1/2006,1416.42,24.88,81.51,201.8,4.56,2173.55,2178.78,2198.59,2121.68,2192.92,38.18,1031009.71,125.08,59330.99,27.28,29.41,0.02,0.99,37.86,56.93,1.76,17.38,30.52
1/1/2007,1424.16,25.08,82.06,202.42,4.76,2178.78,2198.59,2121.68,2192.92,2250.34,38.37,1035005.77,125.54,59634.54,27.21,29.33,0.01,1.01,37.29,56.78,1.76,17.36,30.57
2/1/2007,1444.8,25.29,82.6,203.5,4.72,2198.59,2121.68,2192.92,2250.34,2250.52,38.48,1045941.11,125.7,59799.43,27.32,29.44,0.01,1.02,37.35,57.14,1.75,17.49,30.61
3/1/2007,1406.95,25.49,83.15,205.35,4.56,2121.68,2192.92,2250.34,2250.52,2260.78,38.44,1010873.23,125.39,59742.07,26.23,28.26,0.02,0.99,37.63,55.2,1.81,16.92,30.66
4/1/2007,1463.64,25.72,83.74,206.69,4.69,2192.92,2250.34,2250.52,2260.78,2166.5,38.53,1046346.69,125.46,59865.18,26.98,29.07,0.02,1,37.15,56.91,1.76,17.48,30.71
5/1/2007,1511.14,25.94,84.33,207.95,4.75,2250.34,2250.52,2260.78,2166.5,2223.67,38.63,1075278.96,125.58,60006.53,27.55,29.68,0.02,0.98,36.89,58.25,1.72,17.92,30.76
6/1/2007,1514.19,26.17,84.92,208.35,5.1,2250.52,2260.78,2166.5,2223.67,2281.98,38.9,1076914.02,126.22,60396.34,27.42,29.53,0.01,1.01,35.97,57.86,1.73,17.83,30.82
7/1/2007,1520.71,26.44,82.81,208.3,5,2260.78,2166.5,2223.67,2281.98,2156.13,39.31,1083393.77,123.12,58998.4,27.41,29.52,0.01,1.03,36.41,57.52,1.74,18.36,31.93
8/1/2007,1454.62,26.71,80.71,207.92,4.67,2166.5,2223.67,2281.98,2156.13,2180.91,39.78,1039802.16,120.2,57691.33,26.15,28.16,0.02,1.02,37.58,54.46,1.84,18.02,33.1
9/1/2007,1497.12,26.98,78.6,208.49,4.52,2223.67,2281.98,2156.13,2180.91,2022.74,40.07,1068843.86,116.74,56115.16,26.73,28.78,0.02,1,38.07,55.49,1.8,19.05,34.33
10/1/2007,1539.66,27.23,74.46,208.94,4.53,2281.98,2156.13,2180.91,2022.74,1981.94,40.36,1098484.75,110.36,53124.18,27.32,29.42,0.02,1.03,38.1,56.54,1.77,20.68,36.57
11/1/2007,1463.39,27.48,70.32,210.18,4.15,2156.13,2180.91,2022.74,1981.94,1909.9,40.49,1039528.62,103.61,49952.27,25.73,27.71,0.02,1.01,39.19,53.25,1.88,20.81,39.08
12/1/2007,1479.22,27.73,66.18,210.04,4.1,2180.91,2022.74,1981.94,1909.9,1975.55,40.88,1053121.58,97.57,47116.44,25.96,27.96,0.02,1.03,39.51,53.34,1.87,22.35,41.9
1/1/2008,1378.76,27.92,64.25,211.08,3.74,2022.74,1981.94,1909.9,1975.55,2005.87,40.96,978392.98,94.26,45592.96,24.02,25.89,0.03,1,40.62,49.38,2.03,21.46,43.46
2/1/2008,1354.87,28.11,62.32,211.69,3.74,1981.94,1909.9,1975.55,2005.87,1898.16,41.12,960313.63,91.16,44171.58,23.5,25.33,0.03,1.02,40.63,48.2,2.07,21.74,45.11
3/1/2008,1316.94,28.3,60.39,213.53,3.51,1909.9,1975.55,2005.87,1898.16,1770.1,41.04,927064.91,87.58,42511.77,22.61,24.38,0.04,0.99,41.18,46.53,2.15,21.81,46.86
4/1/2008,1370.47,28.44,57.38,214.82,3.68,1975.55,2005.87,1898.16,1770.1,1811.31,40.99,960589.97,82.72,40221.13,23.36,25.2,0.03,0.99,40.48,48.19,2.07,23.88,49.56
5/1/2008,1403.22,28.57,54.38,216.63,3.88,2005.87,1898.16,1770.1,1811.31,1722.5,40.84,976986.98,77.73,37859.56,23.7,25.58,0.03,0.99,39.6,49.11,2.04,25.81,52.55
6/1/2008,1341.25,28.71,51.37,218.82,4.1,1898.16,1770.1,1811.31,1722.5,1385.25,40.63,926173.31,72.7,35472.52,22.42,24.22,0.03,1.01,38.63,46.72,2.14,26.11,55.89
7/1/2008,1257.33,28.76,49.56,219.96,4.01,1770.1,1811.31,1722.5,1385.25,1287.28,40.48,865334.93,69.78,34111.08,20.91,22.6,0.04,1.01,38.84,43.72,2.29,25.37,58.02
8/1/2008,1281.47,28.8,47.76,219.09,3.89,1811.31,1722.5,1385.25,1287.28,1292.66,40.71,887141.88,67.5,33061.2,21.4,23.16,0.04,1.02,39.51,44.49,2.25,26.83,60.31
9/1/2008,1216.95,28.85,45.95,218.78,3.69,1722.5,1385.25,1287.28,1292.66,1269.49,40.83,845309.13,65.04,31917.46,20.36,22.05,0.04,0.99,40.35,42.18,2.37,26.48,62.79
10/1/2008,968.8,28.7,35.59,216.57,3.81,1385.25,1287.28,1292.66,1269.49,1175.14,41.03,681485.95,50.89,25037.53,16.39,17.77,0.05,1.03,40.49,33.76,2.96,27.22,80.62
11/1/2008,883.04,28.54,25.24,212.43,3.53,1287.28,1292.66,1269.49,1175.14,1102.26,41.61,634994.71,36.79,18147.71,15.26,16.58,0.06,1.1,42.37,30.94,3.23,34.99,113.1
12/1/2008,877.56,28.39,14.88,210.23,2.42,1292.66,1269.49,1175.14,1102.26,1231.7,41.82,639367.96,21.92,10841.19,15.38,16.73,0.07,0.99,47.13,30.91,3.24,58.98,190.79
1/1/2009,865.58,28.01,12.21,211.14,2.52,1269.49,1175.14,1102.26,1231.7,1306.72,41.09,629600.17,17.9,8878.81,15.17,16.55,0.07,0.97,46.61,30.9,3.24,70.91,229.49
2/1/2009,805.23,27.64,9.53,212.19,2.87,1175.14,1102.26,1231.7,1306.72,1329.63,40.33,584471.81,13.91,6919.72,14.12,15.43,0.07,1.01,45.08,29.14,3.43,84.46,289.9
3/1/2009,757.13,27.26,6.86,212.71,2.82,1102.26,1231.7,1306.72,1329.63,1345.69,39.69,549870.42,9.99,4982.12,13.32,14.59,0.07,0.99,45.27,27.77,3.6,110.37,397.38
4/1/2009,848.15,26.7,7.08,213.24,2.93,1231.7,1306.72,1329.63,1345.69,1448.72,38.78,616052.49,10.28,5140.13,14.98,16.44,0.06,0.97,44.83,31.76,3.15,119.85,377.34
5/1/2009,902.41,26.15,7.29,213.86,3.29,1306.72,1329.63,1345.69,1448.72,1497.74,37.86,655154.21,10.56,5295,16,17.59,0.06,0.97,43.45,34.51,2.9,123.73,358.5
6/1/2009,926.12,25.59,7.51,215.69,3.72,1329.63,1345.69,1448.72,1497.74,1529.41,36.74,668176.43,10.78,5418.31,16.38,18.04,0.05,1.02,41.67,36.19,2.76,123.32,340.75
7/1/2009,935.82,25.03,9.19,215.35,3.56,1345.69,1448.72,1497.74,1529.41,1557.54,35.99,677754.1,13.21,6653.31,16.69,18.41,0.05,1,42.42,37.39,2.67,101.87,272.42
8/1/2009,1009.73,24.46,10.86,215.83,3.59,1448.72,1497.74,1529.41,1557.54,1592.28,35.1,731118.99,15.59,7865.85,18.09,19.98,0.05,1.02,42.35,41.28,2.42,92.95,225.19
9/1/2009,1044.55,23.9,12.54,215.97,3.4,1497.74,1529.41,1557.54,1592.28,1605.72,34.27,757299.68,17.98,9091.51,18.83,20.82,0.04,1,43.12,43.71,2.29,83.3,190.59
10/1/2009,1067.66,23.4,25.35,216.18,3.39,1529.41,1557.54,1592.28,1605.72,1556.15,33.52,774722.27,36.31,18394.63,19.36,21.42,0.04,1,43.24,45.62,2.19,42.12,92.32
11/1/2009,1088.07,22.91,38.16,216.33,3.4,1557.54,1592.28,1605.72,1556.15,1639.27,32.79,790358.06,54.62,27718.86,19.81,21.94,0.04,0.99,43.29,47.5,2.11,28.51,60.03
12/1/2009,1110.38,22.41,50.97,215.95,3.59,1592.28,1605.72,1556.15,1639.27,1700.73,32.14,809345.66,73.09,37151.56,20.32,22.51,0.04,0.99,42.81,49.55,2.02,21.78,43.97
1/1/2010,1123.58,22.24,54.29,216.69,3.73,1605.72,1556.15,1639.27,1700.73,1596.85,31.78,817524.03,77.59,39501.75,20.53,22.74,0.04,1.01,42.29,50.52,1.98,20.7,40.97
2/1/2010,1089.16,22.07,57.61,216.74,3.69,1556.15,1639.27,1700.73,1596.85,1539.17,31.53,793620.23,82.31,41977.73,19.92,22.07,0.04,1,42.55,49.35,2.03,18.91,38.31
3/1/2010,1152.05,21.9,60.93,217.63,3.73,1639.27,1700.73,1596.85,1539.17,1533.78,31.16,837336.7,86.7,44285.34,21,23.27,0.03,0.99,42.37,52.61,1.9,18.91,35.94
4/1/2010,1197.32,21.95,62.99,218.01,3.85,1700.73,1596.85,1539.17,1533.78,1542.28,31.17,870058.07,89.47,45770.6,21.8,24.15,0.03,1.04,42.01,54.56,1.83,19.01,34.84
5/1/2010,1125.06,21.99,65.04,218.18,3.42,1596.85,1539.17,1533.78,1542.28,1590.72,31.22,818246.33,92.32,47305.45,20.48,22.68,0.04,1.02,43.63,51.15,1.95,17.3,33.81
6/1/2010,1083.36,22.04,67.1,217.97,3.2,1539.17,1533.78,1542.28,1590.72,1658.83,31.31,790025.35,95.33,48931.75,19.74,21.86,0.04,1.02,44.61,49.15,2.03,16.15,32.85
7/1/2010,1079.8,22.14,68.69,218.01,3.01,1533.78,1542.28,1590.72,1658.83,1696.78,31.45,788608.48,97.56,50163.82,19.67,21.77,0.04,1.03,45.45,48.76,2.05,15.72,32.24
8/1/2010,1087.28,22.25,70.27,218.31,2.7,1542.28,1590.72,1658.83,1696.78,1754.11,31.56,794328.59,99.68,51339.23,19.77,21.88,0.05,1.01,46.72,48.87,2.05,15.47,31.66
9/1/2010,1122.08,22.35,71.86,218.44,2.65,1590.72,1658.83,1696.78,1754.11,1803.58,31.68,820635.53,101.87,52554.96,20.38,22.55,0.05,1.01,47,50.2,1.99,15.61,31.1
10/1/2010,1171.58,22.48,73.69,218.71,2.54,1658.83,1696.78,1754.11,1803.58,1848.6,31.82,857140.01,104.34,53912.36,21.24,23.49,0.04,0.98,47.5,52.12,1.92,15.9,30.5
11/1/2010,1198.89,22.6,75.52,218.8,2.76,1696.78,1754.11,1803.58,1848.6,1807.7,31.99,878128.97,106.88,55314.75,21.7,23.99,0.04,0.96,46.67,53.04,1.89,15.88,29.93
12/1/2010,1241.53,22.73,77.35,219.18,3.29,1754.11,1803.58,1848.6,1807.7,1833.34,32.11,909185.72,109.29,56644.23,22.4,24.75,0.04,0.99,44.61,54.62,1.83,16.05,29.39
1/1/2011,1282.62,22.96,78.67,220.22,3.39,1803.58,1848.6,1807.7,1833.34,1834.07,32.29,936218.3,110.62,57423.32,22.98,25.38,0.03,0.99,44.15,55.86,1.79,16.3,29.19
2/1/2011,1321.12,23.2,79.99,221.31,3.58,1848.6,1807.7,1833.34,1834.07,1766.05,32.46,960992.45,111.93,58185.32,23.49,25.93,0.03,1.02,43.36,56.95,1.76,16.52,29
3/1/2011,1304.49,23.43,81.31,223.47,3.41,1807.7,1833.34,1834.07,1766.05,1816.43,32.47,941138.82,112.68,58662,22.9,25.27,0.03,1,43.69,55.68,1.8,16.04,28.82
4/1/2011,1331.51,23.73,82.16,224.91,3.46,1833.34,1834.07,1766.05,1816.43,1620.23,32.68,955904.11,113.13,58985.86,23.14,25.53,0.03,1.03,43.35,56.1,1.78,16.21,28.89
5/1/2011,1338.31,24.04,83.02,225.96,3.17,1834.07,1766.05,1816.43,1620.23,1602.17,32.94,957718.62,113.77,59408.21,23.06,25.42,0.04,1.02,44.33,55.68,1.8,16.12,28.95
6/1/2011,1287.29,24.34,83.87,225.72,3,1766.05,1816.43,1620.23,1602.17,1651.08,33.39,923648.5,115.06,60177.89,22.1,24.36,0.04,1,45.14,52.89,1.89,15.35,29.02
7/1/2011,1325.19,24.62,84.91,225.92,3,1816.43,1620.23,1602.17,1651.08,1678.76,33.75,951471.33,116.38,60962.02,22.61,24.92,0.04,1.06,45.22,53.83,1.86,15.61,29
8/1/2011,1185.31,24.9,85.94,226.55,2.3,1620.23,1602.17,1651.08,1678.76,1706.1,34.04,850184.45,117.48,61644.37,20.05,22.09,0.05,1.03,48,47.6,2.1,13.79,28.97
9/1/2011,1173.88,25.18,86.98,226.89,1.98,1602.17,1651.08,1678.76,1706.1,1776.86,34.37,842212.28,118.71,62404.7,19.7,21.71,0.06,0.99,49.4,46.62,2.15,13.5,28.95
10/1/2011,1207.22,25.6,86.97,226.42,2.15,1651.08,1678.76,1706.1,1776.86,1839.67,35.01,869456.2,118.95,62636.97,20.16,22.21,0.05,1.01,48.83,47.16,2.12,13.88,29.43
11/1/2011,1226.42,26.01,86.96,226.23,2.01,1678.76,1706.1,1776.86,1839.67,1875.42,35.61,885592.62,119.03,62793.44,20.35,22.42,0.05,1,49.58,47.15,2.12,14.1,29.91
12/1/2011,1243.32,26.43,86.95,225.67,1.98,1706.1,1776.86,1839.67,1875.42,1865.99,36.27,901610.29,119.31,63052.97,20.52,22.62,0.05,1,49.92,47.04,2.13,14.3,30.4
